sector,node,2030,2035,2040,2045,2050,carrier
Ammonia production,AT,0.0331163884129565,0.1047650037032309,0.0949864863961286,0.0525340614370909,0.0581541591958498,Electricity
Ammonia production,BE,0.025681539830969966,0.10138855438071284,1.1459193102979697,1.787002719327843,1.86904470554131,Electricity
Ammonia production,CH,1.771766842218986e-06,7.393882168326515e-06,0.1835312097799399,0.1293426543305711,0.1149669556992345,Electricity
Ammonia production,CZ,6.097650532065428e-06,0.0623704671411925,0.0624513103309666,0.0448302656357664,0.0309736833722194,Electricity
Ammonia production,DE,1.656945311140395,5.596350787341742,8.060041705635811,6.5999279518529015,10.368653585630192,Electricity
Ammonia production,EE,1.7785192085722432e-06,0.0871431046663971,0.023207853103334,0.0184814270029877,0.048851163301846,Electricity
Ammonia production,FI,4.926026689686317,4.404489537458386,3.582594357410153,3.4720036483216257,1.33921088176026,Electricity
Ammonia production,FL,0.025649664084753,0.0610416550196952,0.6227309679527887,0.9816805599421596,1.0171852485539317,Electricity
Ammonia production,GB,0.11134968578715951,0.23326322148193027,1.9116194314635542,6.717868386200776,8.593015860648679,Electricity
Ammonia production,GR,1.248988343843379e-06,3.747057430870271e-06,4.191464380651089e-06,5.393567930176266e-06,0.1570368608869798,Electricity
Ammonia production,IE,3.330774454896506e-06,3.2101324524817173e-06,4.2699360464509935e-06,0.1182367563036303,0.2419343207216447,Electricity
Ammonia production,IT,0.03518653643545099,0.02862271565182272,0.022977540779591125,0.021397323366222486,1.71497609340233,Electricity
Ammonia production,LU,1.2286302410747154e-05,0.0001270851727406,0.0481593548534289,0.1113059462838716,0.1262034453368653,Electricity
Ammonia production,NL,0.0493993205791109,0.4950409516987533,0.4525364754912793,1.1527519008528433,0.8090420559308649,Electricity
Ammonia production,PL,5.7970634271852815e-05,0.2157590626697667,0.1796568576955949,0.1660430695720248,0.0927209752696589,Electricity
Ammonia production,SE,0.0037141656961286,0.0693468525835603,0.2045121081097906,0.1438856332911194,0.0227026862709483,Electricity
Central heat production,AL,0.002566696722118895,0.025352545288102213,0.09785164376285276,0.1453509724846789,0.1651478477508854,Electricity
Central heat production,AT,0.9906860655717078,1.839026081721987,3.046519395368846,3.494760095823883,4.239929105511907,Electricity
Central heat production,BA,0.00015587733780078107,0.05449669406568401,0.19107830371991513,0.3212668152370725,0.4312172186230181,Electricity
Central heat production,BE,2.124923781908408,3.0231524602698103,3.6193377162881104,6.606089029594098,10.423340040746648,Electricity
Central heat production,BG,6.3999209968103605e-06,1.8299778872285802e-05,0.38189521806811577,1.0021609678009917,1.4370699319699343,Electricity
Central heat production,CH,0.08278903932003033,0.722121010876378,1.4938618584198387,4.0490905148113185,5.333927142809366,Electricity
Central heat production,CZ,3.5260230913645435e-05,0.5070997071879766,1.5997152947430904,3.4706889869160964,4.211712073423163,Electricity
Central heat production,DE,5.820645764761469,8.584067914724729,13.398822475625998,33.05297740654012,40.69071584146402,Electricity
Central heat production,DK,2.712596599123385,1.9383016517854474,0.7833904369030059,0.4559234100130942,0.30184292555492453,Electricity
Central heat production,ES,0.04868263238787219,0.006457166906648903,1.2359853951788784,5.667258986643445,9.529043903541705,Electricity
Central heat production,FI,7.220385231359497e-05,0.00011546114547667698,7.65862510223433e-05,1.7123473995768077,0.8522023879616718,Electricity
Central heat production,FL,1.2098701416602502,1.5810703941641737,1.9820341532083798,3.554690637451551,5.74839961411273,Electricity
Central heat production,FR,1.495126739904021,4.665788360019817,5.726788354835048,10.92063011926392,17.47968226737289,Electricity
Central heat production,GB,11.7141119684398,10.014089813398002,7.202951787034781,12.765920108554713,17.09485745320489,Electricity
Central heat production,GR,0.12773341117021847,0.5998256206070398,1.2483709617129506,1.8131542333718262,1.9588046892281927,Electricity
Central heat production,HR,2.589276657119712e-05,0.09107429404593806,0.5567658338349526,0.8710368915892772,1.2246243741004768,Electricity
Central heat production,HU,6.898877834623651e-06,0.2693998713678618,0.944285740630454,2.598632180032509,2.580906624353349,Electricity
Central heat production,IE,0.3693172459933228,0.10678771816371214,0.02506424610538191,0.2771700693640558,0.5276445438411018,Electricity
Central heat production,IT,0.47749501297534763,3.4878184058011272,5.48440554673532,6.52222814937256,10.751301403838404,Electricity
Central heat production,LU,0.10249766006079389,0.2003955730135266,0.2325078356329941,0.4918176633887325,0.6535603807572608,Electricity
Central heat production,ME,0.0019360742216824505,0.0206563561800538,0.044393073692988,0.0703744295452325,0.0594068743905119,Electricity
Central heat production,MK,0.005622494139420079,0.02750957567885175,0.08582031538187583,0.12112177950469567,0.07455447332553218,Electricity
Central heat production,NL,6.573218894389928,6.769797351180361,5.459207263758963,4.496599575546271,2.9723466631268503,Electricity
Central heat production,PL,3.004574728012111e-05,1.0458545655268228,2.048588906442744,4.9298597669358655,4.017043552337283,Electricity
Central heat production,PT,9.379488730129657e-06,0.24741652194402222,1.0354662812185444,1.3693899405868049,0.798330901952982,Electricity
Central heat production,RO,4.683739207673289e-06,5.7006245047080815e-06,1.1501528187071093,2.720295960868582,2.482332759817575,Electricity
Central heat production,RS,0.031519410734398956,0.1646185600917451,0.5575274487599551,0.9445122002926892,0.9953369654672402,Electricity
Central heat production,SE,2.036691889136086e-05,2.5238860692555148e-05,5.142144852520365e-05,0.6038590711279149,0.2209630712923645,Electricity
Central heat production,SI,6.31719881790194e-06,0.07527268059568257,0.34723535540962425,0.5348359628871913,0.5713852418799469,Electricity
Central heat production,SK,5.484136622876206e-06,0.051442500613473045,0.667133924489101,1.546039942038573,1.6821997531519814,Electricity
Decentral heat production,AL,1.0159699090720324,0.9257313358922583,0.9275369164420575,1.0235859294610097,0.9950190207708712,Electricity
Decentral heat production,AT,9.709439389785686,10.069844706479888,11.657325912781674,15.30791000044682,16.755360936700974,Electricity
Decentral heat production,BA,2.340956787819777,2.2755447832673092,2.2247548147933416,2.5126149349620754,2.787429533680362,Electricity
Decentral heat production,BE,16.839683508254772,16.9539361196578,18.382064365698056,25.61006852145044,26.92520600915743,Electricity
Decentral heat production,BG,3.410960615119559,3.1026231759508707,3.0127641457745327,3.4006931810469805,3.517304596300014,Electricity
Decentral heat production,CH,12.709322729350344,13.363077944617551,12.94729490006429,16.446914061540955,17.26192739369481,Electricity
Decentral heat production,CZ,8.795299987325398,8.672434252225882,11.69529300557825,16.877491995728334,18.689069340517577,Electricity
Decentral heat production,DE,83.55527632126399,79.17831473548202,95.9641688596835,136.86580210783134,151.48194788984935,Electricity
Decentral heat production,DK,8.119058843559241,10.586885279714227,12.651533323073412,14.516652361851271,16.320272789350362,Electricity
Decentral heat production,EE,0.8346615912200639,1.2155497220877027,1.159787917539592,1.6856058345759561,3.0889681343701536,Electricity
Decentral heat production,ES,26.651507650217408,27.49113183974327,35.39769913110322,38.23957737081528,41.313884722891885,Electricity
Decentral heat production,FI,11.386582948845874,17.631520509246645,17.417037262205554,27.374969909426618,33.28079511764724,Electricity
Decentral heat production,FL,9.052909100252345,9.146803083332339,10.076661049959252,14.056693074474886,14.63706912423214,Electricity
Decentral heat production,FR,72.70357454822916,71.82420867112383,94.67017554742431,123.52592750010166,132.75504487709293,Electricity
Decentral heat production,GB,91.40874912748794,87.28960939786802,128.65790489281815,138.80618461797977,137.72281609598502,Electricity
Decentral heat production,GR,7.846022277642344,7.194977770064138,8.223376370677611,8.212998700575886,8.472103381953746,Electricity
Decentral heat production,HR,3.011662996265713,2.732908099827283,3.153109233167793,4.363276064665107,4.971459908958401,Electricity
Decentral heat production,HU,4.683201613811783,4.7627021934223235,6.470812421622395,10.621550859638354,12.313764585917072,Electricity
Decentral heat production,IE,11.410320677895829,10.134430454005814,10.6876825392181,10.623452948556308,9.981484886475283,Electricity
Decentral heat production,IT,64.73284582055227,60.522412466457865,53.13738322639471,66.09115021636,71.3447859842833,Electricity
Decentral heat production,LT,1.2718064786728165,1.4590322355342442,1.3488805276937366,1.8730864863519485,2.2931703266441685,Electricity
Decentral heat production,LU,1.1024152039973325,1.0499784418993374,1.1025096878753207,1.537254323716216,1.6376020098278794,Electricity
Decentral heat production,LV,0.6879305516953912,0.6926816034450981,0.86811498500023,1.179403266010097,1.903346524248553,Electricity
Decentral heat production,ME,0.46608100065366803,0.4591980715569508,0.4521671246765368,0.528247522402309,0.5405631256237686,Electricity
Decentral heat production,MK,0.8833683913920043,0.7745809286003622,0.7853989457523731,0.9789877602806273,1.053763566895316,Electricity
Decentral heat production,NL,20.205885680938575,21.262051297313228,33.86717875658571,43.13570958664976,45.55372786352358,Electricity
Decentral heat production,NO,16.966742814359904,20.00435954314102,18.64094443417079,24.941923951870685,26.73709879667546,Electricity
Decentral heat production,PL,27.290050505832564,27.875603594849704,35.94239634872141,53.65528164326364,65.37651980295347,Electricity
Decentral heat production,PT,4.776211924608236,5.203686104690494,6.252296698597394,6.013653566948459,5.822396363181412,Electricity
Decentral heat production,RO,4.949060017402384,5.134842223621674,8.909103128999108,10.139213446289492,10.378685495082367,Electricity
Decentral heat production,RS,3.562351693665979,3.6043548610816707,3.599242928204734,4.482546234207253,4.68804874841807,Electricity
Decentral heat production,SE,22.354420999809864,23.430226469587023,21.411411795086124,21.927581258892367,30.609996752438356,Electricity
Decentral heat production,SI,1.25036710139635,1.4402158831613054,1.7130735483059971,1.9925920622278055,2.2372511252482647,Electricity
Decentral heat production,SK,2.874923284127167,3.054871301219306,4.097764068116488,5.5821366842313305,6.269741301664361,Electricity
Hydrogen production,BG,2.6531283253027328e-06,5.126151905387688e-06,1.1936432758533768e-05,1.7241245156400317e-05,1.2028729681503991,Electricity
Hydrogen production,CH,4.636998840944427e-06,1.553459723118689e-05,0.4483390266319833,0.7345679560492397,2.2147593788061912,Electricity
Hydrogen production,DE,4.673260338892112e-06,1.214906197582345e-05,2.4633366752023776e-05,0.0001015606250239,49.40191705106155,Electricity
Hydrogen production,DK,1.6087642131910162e-05,24.901383988916812,84.2502261042125,111.63626459997344,154.19428744050117,Electricity
Hydrogen production,EE,3.733149191743698e-06,2.0826791959410676e-05,2.628438309300821,4.034427835123688,9.060698791687704,Electricity
Hydrogen production,ES,0.030434899870028096,2.313348353874291,3.5950388782049134,2.578768626423479,2.4235854138779143,Electricity
Hydrogen production,FI,7.691979807728577e-06,3.901865419259798,14.71168413518586,13.661018015576628,93.23374371023492,Electricity
Hydrogen production,FR,5.180957743926054e-06,1.91212422957734e-05,64.15817797749405,247.4106743159445,414.5897552067436,Electricity
Hydrogen production,GB,3.14884041875048e-05,50.6255190975392,170.28467536736252,264.0330145164015,512.9162280751713,Electricity
Hydrogen production,GR,2.9801908151967125e-06,6.378867832965603e-06,1.793343178502179e-05,9.409006406392475e-05,0.6990078641093213,Electricity
Hydrogen production,HU,2.8076862583165664e-06,5.336808121718325e-06,1.0992740602334306e-05,2.32145410683408e-05,5.4932615451871305,Electricity
Hydrogen production,IE,1.3990757915469322e-05,6.971085139602281,18.220356568243748,25.17008763548817,37.25768702478697,Electricity
Hydrogen production,IT,5.1997038091152415e-06,9.855015420226693e-06,0.18421616254166567,0.18305668425169638,0.31961801466299283,Electricity
Hydrogen production,LT,3.773899345298994e-06,1.372817643382056e-05,5.394176536519747,5.106021226016368,6.099392730022046,Electricity
Hydrogen production,LV,3.6409037103936063e-06,1.1424602656873252e-05,0.0001251189801001,0.0003589557064624,3.8046451773488936,Electricity
Hydrogen production,MK,2.7858613161270987e-06,5.861001814983896e-06,2.1512536739035697e-05,0.223391911216335,1.0218450074198275,Electricity
Hydrogen production,NL,4.807604780991056e-06,2.2385363538762007e-05,54.32513935942061,143.57130077236815,298.3103771660168,Electricity
Hydrogen production,NO,5.9220022469398425e-06,2.5132181419955087e-05,7.104371231466244,6.501012842194151,7.09709389880038,Electricity
Hydrogen production,PL,3.776914714549768e-06,8.87975301892382e-06,4.2337762295920985e-05,45.76670570271462,69.35845392700868,Electricity
Hydrogen production,PT,3.274076848706782e-06,6.466387570301877e-06,1.4303719249887276e-05,2.2346699976843435e-05,3.204717362969011,Electricity
Hydrogen production,RS,2.826162170215595e-06,6.095417942196554e-06,1.4446265563373914e-05,2.0416263463979917e-05,0.7022734768627013,Electricity
Hydrogen production,SE,8.688179153757495e-06,13.774980267610148,38.06168742731869,51.378951027761566,55.694022893681115,Electricity
Hydrogen production,SI,2.8058471134873984e-06,5.485634291445324e-06,1.16823980027046e-05,1.6127596210417174e-05,0.6674697704797471,Electricity
Industry,AL,1.6200000000000003,1.7999999999999998,1.93,1.99,2.0,Electricity
Industry,AT,32.940000000000005,37.61000000000001,42.01999999999998,46.11999999999998,48.02999999999997,Electricity
Industry,BA,2.9299999999999997,3.3499999999999996,3.849999999999999,4.25,4.46,Electricity
Industry,BE,49.569999999999986,57.539999999999985,64.36,70.10000000000001,72.07,Electricity
Industry,BG,10.75,11.910000000000002,12.869999999999996,13.61,13.849999999999996,Electricity
Industry,CH,14.13,15.820000000000004,17.369999999999997,18.73,19.19,Electricity
Industry,CZ,28.230000000000004,32.510000000000005,36.51000000000001,40.22999999999999,41.94999999999998,Electricity
Industry,DE,273.58,307.78999999999996,337.27000000000004,361.98,370.2000000000001,Electricity
Industry,DK,10.959999999999997,12.639999999999999,14.359999999999998,16.08,16.950000000000003,Electricity
Industry,EE,2.410000000000001,2.609999999999999,2.83,3.029999999999999,3.140000000000001,Electricity
Industry,ES,101.17999999999999,118.08999999999996,134.29000000000002,149.70999999999998,156.75999999999996,Electricity
Industry,FI,41.790000000000006,44.37,46.84000000000001,49.2,50.27,Electricity
Industry,FL,30.63999999999999,35.98999999999999,40.55,44.40000000000001,45.68,Electricity
Industry,FR,128.93,144.66,159.03999999999994,171.78,176.89999999999992,Electricity
Industry,GB,113.05999999999996,127.78999999999999,141.98000000000002,155.53,161.73000000000005,Electricity
Industry,GR,14.28,15.410000000000004,16.519999999999996,17.45,17.73,Electricity
Industry,HR,4.26,4.76,5.269999999999999,5.77,6.019999999999997,Electricity
Industry,HU,17.959999999999994,19.80999999999999,21.269999999999992,22.460000000000008,22.760000000000005,Electricity
Industry,IE,11.87,13.189999999999996,14.519999999999996,15.829999999999998,16.509999999999998,Electricity
Industry,IT,133.11000000000004,147.12999999999997,160.59999999999994,173.72,179.81999999999994,Electricity
Industry,LT,3.140000000000001,3.290000000000001,3.440000000000001,3.5999999999999996,3.659999999999999,Electricity
Industry,LU,3.7,4.039999999999999,4.38,4.7399999999999975,4.91,Electricity
Industry,LV,2.34,2.77,3.1699999999999995,3.5799999999999987,3.790000000000001,Electricity
Industry,ME,0.53,0.6099999999999999,0.7100000000000001,0.79,0.8199999999999997,Electricity
Industry,MK,1.6700000000000002,1.9,2.1,2.28,2.38,Electricity
Industry,NL,53.73999999999999,67.10000000000001,76.98000000000003,83.57000000000001,84.45000000000002,Electricity
Industry,NO,23.11,26.94,30.320000000000004,33.259999999999984,34.33,Electricity
Industry,PL,56.419999999999995,61.459999999999994,66.5,71.53999999999999,73.99,Electricity
Industry,PT,19.18,21.590000000000003,23.929999999999993,26.209999999999997,27.27999999999999,Electricity
Industry,RO,24.79999999999999,27.820000000000007,30.530000000000005,32.75000000000001,33.39999999999999,Electricity
Industry,RS,9.640000000000004,10.55,11.39,12.050000000000004,12.249999999999998,Electricity
Industry,SE,52.74,54.41000000000001,55.98999999999999,57.33000000000001,57.79000000000001,Electricity
Industry,SI,6.4399999999999995,6.6599999999999975,6.8500000000000005,6.889999999999998,6.789999999999998,Electricity
Industry,SK,12.74,14.090000000000003,15.44,16.599999999999998,17.07,Electricity
Methanol production,BE,5.030443887187705e-05,0.5187464998014711,0.43060783958755117,0.4456996428761806,0.44414279389744016,Electricity
Methanol production,DK,1.0644933325711603,5.680837555031969,14.661901430399514,17.508322717992673,21.56854324895481,Electricity
Methanol production,EE,1.722108974017663e-05,0.6522819700318275,1.056410914764339,1.1342672063649886,1.9200786200902145,Electricity
Methanol production,FI,4.182489443237402,7.980907166700172,11.65244110976167,12.34746067743442,18.17567838245627,Electricity
Methanol production,FL,2.8183525015363708e-05,0.5186965069710887,0.4305502617729487,0.4456332994781748,0.4440776875860294,Electricity
Methanol production,FR,0.000181258199119,9.31907440926592,23.176887854130634,46.72780004070583,60.21977452201216,Electricity
Methanol production,GB,7.709719843810874,49.13174668155003,74.63500604046969,78.23983854939894,72.87673463737771,Electricity
Methanol production,GR,1.788407316348016e-05,8.244552250821065e-05,0.0001025382274575,0.0001458711985816,2.641879268365829,Electricity
Methanol production,IE,0.9182141606457296,2.536956138865576,5.509551119930322,6.686493404571937,5.9788154089903065,Electricity
Methanol production,LT,1.5182181509081965e-05,0.1048424506845608,1.2577997402866132,1.3275215137401533,1.7583451964026926,Electricity
Methanol production,LV,1.1756432564019142e-05,4.451175518643224e-05,4.937051730545681e-05,7.565121366545386e-05,0.7766365504617166,Electricity
Methanol production,ME,4.4534285731381864e-06,7.84961931688784e-06,1.695241366459234e-05,3.0504573797909728e-05,0.1364058537442428,Electricity
Methanol production,NL,2.4842160609881704e-05,1.1495190122463057,2.268182896750075,12.099916491361602,36.57140920619036,Electricity
Methanol production,NO,27.47664674749629,38.821444341732565,39.780071930100235,45.3195752479144,33.203659638889675,Electricity
Methanol production,PL,1.3646040526186408e-05,0.0001465129302297,0.0001633840405037,0.0001772793886236,9.471330175282748,Electricity
Methanol production,PT,4.6468573330957386e-05,0.0001359747696299,0.0001392025355863,0.0001341058782832,5.176649669605138,Electricity
Methanol production,SE,3.086885678665949e-05,1.3547693509121348,4.503313702773826,8.23957672602416,7.914145261481902,Electricity
Residual electricity consumption,AL,3.860916783740407,3.860916783740407,3.860916783740407,3.860916783740407,3.860916783740407,Electricity
Residual electricity consumption,AT,33.72168167324294,33.72168167324294,33.72168167324294,33.72168167324294,33.72168167324294,Electricity
Residual electricity consumption,BA,6.977213374095022,6.977213374095022,6.977213374095022,6.977213374095022,6.977213374095022,Electricity
Residual electricity consumption,BE,35.62952851367032,35.62952851367032,35.62952851367032,35.62952851367032,35.62952851367032,Electricity
Residual electricity consumption,BG,20.856416735900655,20.856416735900655,20.856416735900655,20.856416735900655,20.856416735900655,Electricity
Residual electricity consumption,CH,25.97142015178591,25.97142015178591,25.97142015178591,25.97142015178591,25.97142015178591,Electricity
Residual electricity consumption,CZ,28.12096634526939,28.12096634526939,28.12096634526939,28.12096634526939,28.12096634526939,Electricity
Residual electricity consumption,DE,230.4501997402681,230.4501997402681,230.4501997402681,230.4501997402681,230.4501997402681,Electricity
Residual electricity consumption,DK,20.45174276188832,20.45174276188832,20.45174276188832,20.45174276188832,20.45174276188832,Electricity
Residual electricity consumption,EE,4.652097823428552,4.652097823428552,4.652097823428552,4.652097823428552,4.652097823428552,Electricity
Residual electricity consumption,ES,136.8712582898813,136.8712582898813,136.8712582898813,136.8712582898813,136.8712582898813,Electricity
Residual electricity consumption,FI,28.64914247909838,28.64914247909838,28.64914247909838,28.64914247909838,28.64914247909838,Electricity
Residual electricity consumption,FL,22.22391901767945,22.22391901767945,22.22391901767945,22.22391901767945,22.22391901767945,Electricity
Residual electricity consumption,FR,271.6734884411459,271.6734884411459,271.6734884411459,271.6734884411459,271.6734884411459,Electricity
Residual electricity consumption,GB,167.61824611841217,167.61824611841217,167.61824611841217,167.61824611841217,167.61824611841217,Electricity
Residual electricity consumption,GR,23.36038538269622,23.36038538269622,23.36038538269622,23.36038538269622,23.36038538269622,Electricity
Residual electricity consumption,HR,10.452443726962857,10.452443726962857,10.452443726962857,10.452443726962857,10.452443726962857,Electricity
Residual electricity consumption,HU,20.094996350112392,20.094996350112392,20.094996350112392,20.094996350112392,20.094996350112392,Electricity
Residual electricity consumption,IE,12.802294790377532,12.802294790377532,12.802294790377532,12.802294790377532,12.802294790377532,Electricity
Residual electricity consumption,IT,184.35716528536557,184.35716528536557,184.35716528536557,184.35716528536557,184.35716528536557,Electricity
Residual electricity consumption,LT,6.2298520748384805,6.2298520748384805,6.2298520748384805,6.2298520748384805,6.2298520748384805,Electricity
Residual electricity consumption,LU,2.529248840828566,2.529248840828566,2.529248840828566,2.529248840828566,2.529248840828566,Electricity
Residual electricity consumption,LV,4.796734883246578,4.796734883246578,4.796734883246578,4.796734883246578,4.796734883246578,Electricity
Residual electricity consumption,ME,2.5346173340736895,2.5346173340736895,2.5346173340736895,2.5346173340736895,2.5346173340736895,Electricity
Residual electricity consumption,MK,5.270554450425553,5.270554450425553,5.270554450425553,5.270554450425553,5.270554450425553,Electricity
Residual electricity consumption,NL,67.17745970407023,67.17745970407023,67.17745970407023,67.17745970407023,67.17745970407023,Electricity
Residual electricity consumption,NO,50.00293266279834,50.00293266279834,50.00293266279834,50.00293266279834,50.00293266279834,Electricity
Residual electricity consumption,PL,79.81019669552745,79.81019669552745,79.81019669552745,79.81019669552745,79.81019669552745,Electricity
Residual electricity consumption,PT,28.68420259414081,28.68420259414081,28.68420259414081,28.68420259414081,28.68420259414081,Electricity
Residual electricity consumption,RO,26.942637685532784,26.942637685532784,26.942637685532784,26.942637685532784,26.942637685532784,Electricity
Residual electricity consumption,RS,25.73949298904956,25.73949298904956,25.73949298904956,25.73949298904956,25.73949298904956,Electricity
Residual electricity consumption,SE,53.64154662242867,53.64154662242867,53.64154662242867,53.64154662242867,53.64154662242867,Electricity
Residual electricity consumption,SI,4.710579820941601,4.710579820941601,4.710579820941601,4.710579820941601,4.710579820941601,Electricity
Residual electricity consumption,SK,12.186309867857991,12.186309867857991,12.186309867857991,12.186309867857991,12.186309867857991,Electricity
Transport,AL,0.4639713920895762,0.7342459893392348,1.0022682982780775,1.0991166955969096,1.1959650929513908,Electricity
Transport,AT,5.600917646125314,8.863588119444263,12.099069672204914,13.268193258458904,14.437316844754806,Electricity
Transport,BA,0.7748631140784517,1.226239685309107,1.6738547851111627,1.8355980564380752,1.9973413278017675,Electricity
Transport,BE,6.706918978772822,10.613862072970353,14.48824730813616,15.888235250198612,17.28822319233091,Electricity
Transport,BG,2.1081653736192036,3.336222872660375,4.55404655926629,4.99410049640632,5.434154433587805,Electricity
Transport,CH,2.9109207088606253,4.606602675031736,6.28815395821112,6.895773329405732,7.50339270064722,Electricity
Transport,CZ,4.5064836262454575,7.131619719049785,9.73487967780342,10.675553444372891,11.616227210988884,Electricity
Transport,DE,36.20457321577352,57.29461586558237,78.20890816004264,85.76617344287823,93.32343872574208,Electricity
Transport,DK,2.942703106256189,4.656899090374234,6.356810107925133,6.971063668819934,7.585317229794438,Electricity
Transport,EE,0.5161083638220358,0.8167540124959843,1.114894280820899,1.2226256382440146,1.3303569957124175,Electricity
Transport,ES,18.529656157240616,29.32363061745711,40.027655290624345,43.895496138838375,47.76333698714544,Electricity
Transport,FI,3.0363999685382557,4.805176649085283,6.5592135240191105,7.193025167864777,7.826836811757091,Electricity
Transport,FL,3.75654285079135,5.9448202395248115,8.11486198338099,8.898994714335895,9.683127445313312,Electricity
Transport,FR,33.15841228760609,52.47399226083033,71.62860906763771,78.55002522468745,85.47144138178129,Electricity
Transport,GB,27.526063338127607,43.56066334061269,59.46164167651665,65.20737334404515,70.95310501165737,Electricity
Transport,GR,3.274707213556731,5.182303648483283,7.07400344650802,7.757558835673119,8.441114224882789,Electricity
Transport,HR,1.4585535872822797,2.308196453577766,3.1507589626565333,3.4552143230496912,3.759669683479026,Electricity
Transport,HU,3.054346337362057,4.833577213379058,6.597981165456019,7.235538896003755,7.8730966265907165,Electricity
Transport,IE,2.6660488031130516,4.219086940695517,5.759183093854185,6.3156884264686814,6.87219375912429,Electricity
Transport,IT,23.74073883802448,37.570295442377606,51.28460574183878,56.240196858357,61.19578797498145,Electricity
Transport,LT,1.5180364101934416,2.4023294645984805,3.279253410222118,3.596125088017659,3.9129967658510183,Electricity
Transport,LU,0.6636218986486581,1.050197761861381,1.4335521595707577,1.572075177210972,1.710598194876206,Electricity
Transport,LV,0.6836296300713958,1.08186048246876,1.4767727444304073,1.6194721331724196,1.7621715219516236,Electricity
Transport,ME,0.1559051362521974,0.2467236621422073,0.3367853669827302,0.369328672061483,0.4018719771788441,Electricity
Transport,MK,0.4446540434079908,0.7036758161844638,0.9605390741893096,1.0533552094055054,1.146171344657774,Electricity
Transport,NL,8.034262949895515,12.714416124445734,17.355568022588876,19.032622910115503,20.70967779768276,Electricity
Transport,NO,2.088057895453527,3.304402300417462,4.51061050206449,4.946467247159437,5.382323992300857,Electricity
Transport,PL,14.400640933565782,22.78936380734501,31.108180657210013,34.11413968695913,37.12009871675292,Electricity
Transport,PT,4.247567165433087,6.721878135433605,9.175569847408742,10.06219794497598,10.948826042589056,Electricity
Transport,RO,4.513463009477013,7.142664762414843,9.749956500803474,10.692087128923095,11.634217757086672,Electricity
Transport,RS,1.3264989841534696,2.0992168388572052,2.8654953781507584,3.142385942731006,3.4192765073531404,Electricity
Transport,SE,4.718701774700793,7.467460089914192,10.193312085875355,11.17828381547325,12.1632555451181,Electricity
